last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Frankel,Lois,0,0,0,Lois Frankel,1948-05-16,F,rep,FL,21.0,0,Democrat,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0921,202-225-9890,0,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,0,"H2FL14053,H2FL22080",623714.0,412529,8102.0,Lois Frankel,0,21321.0,Lois Frankel
Duckworth,Tammy,0,0,0,Tammy Duckworth,1968-03-12,F,sen,IL,0,3.0,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,0,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123.0,N00027860,S386,"H6IL06141,S6IL00292",94484.0,412533,57442.0,Tammy Duckworth,0,21325.0,Tammy Duckworth
Davis,Rodney,0,0,0,Rodney Davis,1970-01-05,M,rep,IL,13.0,0,Republican,https://rodneydavis.house.gov,2079 Rayburn House Office Building Washington DC 20515-1313,202-225-2371,0,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126.0,N00034784,0,H2IL13120,68337.0,412536,9622.0,Rodney Davis (Illinois),0,21328.0,Rodney Davis (politician)
Bustos,Cheri,0,0,0,Cheri Bustos,1961-10-17,F,rep,IL,17.0,0,Democrat,https://bustos.house.gov,1233 Longworth House Office Building Washington DC 20515-1317,202-225-5905,0,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127.0,N00033390,0,H2IL17071,63949.0,412537,134964.0,Cheri Bustos,0,21329.0,Cheri Bustos
Walorski,Jackie,0,0,0,Jackie Walorski,1963-08-17,F,rep,IN,2.0,0,Republican,https://walorski.house.gov,466 Cannon House Office Building Washington DC 20515-1402,202-225-3915,0,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,2128.0,N00031226,0,H0IN02190,95005.0,412538,34205.0,Jackie Walorski,0,21330.0,Jackie Walorski
Barr,Garland,0,0,Andy,Andy Barr,1973-07-24,M,rep,KY,6.0,0,Republican,https://barr.house.gov,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,0,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131.0,N00031233,0,H0KY06104,61848.0,412541,117290.0,Andy Barr,0,21333.0,Andy Barr (American politician)
Warren,Elizabeth,0,0,0,Elizabeth Warren,1949-06-22,F,sen,MA,0,1.0,Democrat,https://www.warren.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182.0,N00033492,S366,S2MA00170,1023023.0,412542,141272.0,Elizabeth Warren,0,41301.0,Elizabeth Warren
King,Angus,S.,Jr.,0,"Angus S. King, Jr.",1944-03-31,M,sen,ME,0,1.0,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185.0,N00034580,S363,S2ME00109,37413.0,412545,22381.0,Angus King,0,41300.0,Angus King
Kildee,Daniel,T.,0,0,Daniel T. Kildee,1958-08-11,M,rep,MI,5.0,0,Democrat,https://dankildee.house.gov,200 Cannon House Office Building Washington DC 20515-2205,202-225-3611,0,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134.0,N00033395,0,H2MI05119,623723.0,412546,136102.0,Dan Kildee,0,21372.0,Dan Kildee
Wagner,Ann,0,0,0,Ann Wagner,1962-09-13,F,rep,MO,2.0,0,Republican,https://wagner.house.gov,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,0,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,0,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137.0,N00033106,0,H2MO02102,82702.0,412548,136083.0,Ann Wagner,0,21337.0,Ann Wagner
Daines,Steve,0,0,0,Steve Daines,1962-08-20,M,sen,MT,0,2.0,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,0,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138.0,N00033054,S375,"H2MT01060,S2MT00096",1034037.0,412549,135720.0,Steve Daines,0,21338.0,Steve Daines
Hudson,Richard,0,0,0,Richard Hudson,1971-11-04,M,rep,NC,8.0,0,Republican,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3308,202-225-3715,0,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140.0,N00033630,0,H2NC08185,79622.0,412550,136448.0,Richard Hudson,0,21346.0,Richard Hudson (American politician)
Cramer,Kevin,0,0,0,Kevin Cramer,1961-01-21,M,sen,ND,0,1.0,Republican,https://www.cramer.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-2043,https://www.cramer.senate.gov/contact/contact-kevin,0,SenKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144.0,N00004614,S398,"H0ND01026,H6ND00074,S8ND00120",7600.0,412555,444.0,Kevin Cramer,0,21350.0,Kevin Cramer
Fischer,Deb,0,0,0,Deb Fischer,1951-03-01,F,sen,NE,0,1.0,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179.0,N00033443,S357,S2NE00094,1034067.0,412556,41963.0,Deb Fischer,0,41302.0,Deb Fischer
Kuster,Ann,M.,0,0,Ann Kuster,1956-09-05,F,rep,NH,2.0,0,Democrat,https://kuster.house.gov,320 Cannon House Office Building Washington DC 20515-2902,202-225-5206,0,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145.0,N00030875,0,H0NH02181,62650.0,412557,122256.0,Annie Kuster,0,21340.0,Ann McLane Kuster
Meng,Grace,0,0,0,Grace Meng,1975-10-01,F,rep,NY,6.0,0,Democrat,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,0,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,0,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148.0,N00034547,0,H2NY06116,68411.0,412560,69157.0,Grace Meng,0,21342.0,Grace Meng
Jeffries,Hakeem,S.,0,0,Hakeem S. Jeffries,1970-08-04,M,rep,NY,8.0,0,Democrat,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,0,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,0,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149.0,N00033640,0,H2NY10092,79612.0,412561,55285.0,Hakeem Jeffries,0,21343.0,Hakeem Jeffries
Maloney,Sean,Patrick,0,0,Sean Patrick Maloney,1966-07-30,M,rep,NY,18.0,0,Democrat,https://seanmaloney.house.gov,464 Cannon House Office Building Washington DC 20515-3218,202-225-5441,0,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,0,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150.0,N00034277,0,H2NY22139,79760.0,412562,139760.0,Sean Maloney,0,21344.0,Sean Patrick Maloney
Wenstrup,Brad,R.,0,0,Brad R. Wenstrup,1958-06-17,M,rep,OH,2.0,0,Republican,https://wenstrup.house.gov,2419 Rayburn House Office Building Washington DC 20515-3502,202-225-3164,0,0,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152.0,N00033310,0,H2OH02085,1034044.0,412564,135326.0,Brad Wenstrup,0,21351.0,Brad Wenstrup
Beatty,Joyce,0,0,0,Joyce Beatty,1950-03-12,F,rep,OH,3.0,0,Democrat,https://beatty.house.gov,2303 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,0,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,0,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153.0,N00033904,0,H2OH03125,67294.0,412565,2427.0,Joyce Beatty,0,21352.0,Joyce Beatty
Joyce,David,P.,0,0,David P. Joyce,1957-03-17,M,rep,OH,14.0,0,Republican,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,0,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154.0,N00035007,0,H2OH14064,68561.0,412566,143052.0,David Joyce,0,21353.0,David Joyce (politician)
Mullin,Markwayne,0,0,0,Markwayne Mullin,1977-07-26,M,rep,OK,2.0,0,Republican,https://mullin.house.gov,2421 Rayburn House Office Building Washington DC 20515-3602,202-225-2701,0,http://mullin.house.gov/news/rss.aspx,RepMullin,RepMullin,0,UCLQlm-cbGbJj9baZC6oFsag,M001190,2156.0,N00033410,0,H2OK02083,1034045.0,412568,135898.0,Markwayne Mullin,0,21355.0,Markwayne Mullin
Perry,Scott,0,0,0,Scott Perry,1962-05-27,M,rep,PA,10.0,0,Republican,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,0,http://perry.house.gov/rss.xml,RepScottPerry,repscottperry,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157.0,N00034120,0,H2PA04135,79873.0,412569,59980.0,Scott Perry,0,21356.0,Scott Perry (politician)
Cartwright,Matthew,A.,0,Matt,Matt Cartwright,1961-05-01,M,rep,PA,8.0,0,Democrat,https://cartwright.house.gov,2102 Rayburn House Office Building Washington DC 20515-3808,202-225-5546,0,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,0,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159.0,N00034128,0,H2PA17079,79865.0,412571,136236.0,Matt Cartwright,0,21358.0,Matt Cartwright
Rice,Tom,0,0,0,Tom Rice,1957-08-04,M,rep,SC,7.0,0,Republican,https://rice.house.gov,460 Cannon House Office Building Washington DC 20515-4007,202-225-9895,0,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160.0,N00033832,0,H2SC07066,79473.0,412572,132382.0,Tom Rice (South Carolina),0,21359.0,Tom Rice
Cruz,Ted,0,0,0,Ted Cruz,1970-12-22,M,sen,TX,0,1.0,Republican,https://www.cruz.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5922,https://www.cruz.senate.gov/?p=form&id=16,0,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175.0,N00033085,S355,S2TX00312,1019953.0,412573,135705.0,Ted Cruz,0,41304.0,Ted Cruz
Weber,Randy,K.,Sr.,0,"Randy K. Weber, Sr.",1953-07-02,M,rep,TX,14.0,0,Republican,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,0,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161.0,N00033539,0,H2TX14149,79698.0,412574,102026.0,Randy Weber,0,21360.0,Randy Weber
Castro,Joaquin,0,0,0,Joaquin Castro,1974-09-16,M,rep,TX,20.0,0,Democrat,https://castro.house.gov,2241 Rayburn House Office Building Washington DC 20515-4320,202-225-3236,0,http://castro.house.gov/rss.xml,JoaquinCastrotx,326420614138023,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,2163.0,N00033316,0,H2TX35011,63974.0,412576,49227.0,Joaquin Castro,0,21362.0,Joaquin Castro
Williams,Roger,0,0,0,Roger Williams,1949-09-13,M,rep,TX,25.0,0,Republican,https://williams.house.gov,1708 Longworth House Office Building Washington DC 20515-4325,202-225-9896,0,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,0,UCBtfmMMQarjtLB9U_pWMOhw,W000816,2165.0,N00030602,0,"H2TX33040,S2TX00270",623742.0,412578,50112.0,Roger Williams,0,21364.0,Roger Williams (American politician)
Veasey,Marc,A.,0,0,Marc A. Veasey,1971-01-03,M,rep,TX,33.0,0,Democrat,https://veasey.house.gov,2348 Rayburn House Office Building Washington DC 20515-4333,202-225-9897,0,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,2166.0,N00033839,0,H2TX33073,79466.0,412579,49671.0,Mark Veasey,0,21365.0,Marc Veasey
Vela,Filemon,0,0,0,Filemon Vela,1963-02-13,M,rep,TX,34.0,0,Democrat,https://vela.house.gov,307 Cannon House Office Building Washington DC 20515-4334,202-225-9901,0,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,RepFilemonVela,0,V000132,2167.0,N00034349,0,H2TX27190,95434.0,412580,137719.0,Filemon Vela,0,21366.0,Filemon Vela Jr.
Stewart,Chris,0,0,0,Chris Stewart,1960-07-15,M,rep,UT,2.0,0,Republican,https://stewart.house.gov,166 Cannon House Office Building Washington DC 20515-4402,202-225-9730,0,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,2168.0,N00033932,0,H2UT02324,68466.0,412581,135930.0,Chris Stewart,0,21367.0,Chris Stewart (politician)
Kaine,Timothy,0,0,Tim,Tim Kaine,1958-02-26,M,sen,VA,0,1.0,Democrat,https://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,0,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,2176.0,N00033177,S362,S2VA00142,49219.0,412582,50772.0,Tim Kaine,0,41305.0,Tim Kaine
Kilmer,Derek,0,0,0,Derek Kilmer,1974-01-01,M,rep,WA,6.0,0,Democrat,https://kilmer.house.gov,2059 Rayburn House Office Building Washington DC 20515-4706,202-225-5916,0,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,0,0,K000381,2169.0,N00034453,0,H2WA06129,68310.0,412583,51516.0,Derek Kilmer,0,21368.0,Derek Kilmer
Pocan,Mark,0,0,0,Mark Pocan,1964-08-14,M,rep,WI,2.0,0,Democrat,https://pocan.house.gov,1727 Longworth House Office Building Washington DC 20515-4902,202-225-2906,0,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,2171.0,N00033549,0,H2WI02124,79688.0,412585,26238.0,Mark Pocan,0,21370.0,Mark Pocan
Kelly,Robin,L.,0,0,Robin L. Kelly,1956-04-30,F,rep,IL,2.0,0,Democrat,https://robinkelly.house.gov,2416 Rayburn House Office Building Washington DC 20515-1302,202-225-0773,0,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,0,UCLhcNPX2nNQLNzwKW0nEykg,K000385,2190.0,N00035215,0,H2IL02172,70399.0,412595,33384.0,Robin Kelly,0,21371.0,Robin Kelly
Smith,Jason,T.,0,0,Jason Smith,1980-06-16,M,rep,MO,8.0,0,Republican,https://jasonsmith.house.gov,2418 Rayburn House Office Building Washington DC 20515-2508,202-225-4404,0,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,2191.0,N00035282,0,H4MO08162,71083.0,412596,59318.0,Jason Smith (Missouri representative),0,21373.0,Jason Smith (politician)
Booker,Cory,Anthony,0,0,Cory A. Booker,1969-04-27,M,sen,NJ,0,2.0,Democrat,https://www.booker.senate.gov,717 Hart Senate Office Building Washington DC 20510,202-224-3224,https://www.booker.senate.gov/?p=contact,0,SenBooker,0,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,2194.0,N00035267,S370,S4NJ00185,84679.0,412598,76151.0,Cory Booker,0,41308.0,Cory Booker
Clark,Katherine,M.,0,0,Katherine M. Clark,1963-07-17,F,rep,MA,5.0,0,Democrat,https://katherineclark.house.gov,2448 Rayburn House Office Building Washington DC 20515-2105,202-225-2836,0,0,RepKClark,CongresswomanClark,0,UCgaI52w7QKI8LtkSeCCmSuw,C001101,2196.0,N00035278,0,H4MA05084,73178.0,412600,35858.0,Katherine Clark,0,21375.0,Katherine Clark
Norcross,Donald,W.,0,0,Donald Norcross,1958-12-13,M,rep,NJ,1.0,0,Democrat,https://norcross.house.gov,2427 Rayburn House Office Building Washington DC 20515-3001,202-225-6501,0,0,DonaldNorcross,DonaldNorcrossNJ,0,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,2202.0,N00036154,0,H4NJ01084,76311.0,412606,116277.0,Donald Norcross,0,21536.0,Donald Norcross
Adams,Alma,S.,0,0,Alma S. Adams,1946-05-27,F,rep,NC,12.0,0,Democrat,https://adams.house.gov,2436 Rayburn House Office Building Washington DC 20515-3312,202-225-1510,0,0,RepAdams,CongresswomanAdams,0,UCPI9ao1Cr1nxEUD2r-usRjQ,A000370,2201.0,N00035451,0,H4NC12100,76386.0,412607,5935.0,Alma Adams,0,21545.0,Alma Adams
Palmer,Gary,J.,0,0,Gary J. Palmer,1954-05-14,M,rep,AL,6.0,0,Republican,https://palmer.house.gov,170 Cannon House Office Building Washington DC 20515-0106,202-225-4921,0,0,USRepGaryPalmer,CongressmanGaryPalmer,0,UCYZfP-cNIvlJY3AcAc9OPpQ,P000609,2221.0,N00035691,0,H4AL06098,76094.0,412608,146274.0,Gary Palmer,0,21500.0,Gary Palmer (politician)
Hill,J.,French,0,0,J. Hill,1956-12-05,M,rep,AR,2.0,0,Republican,https://hill.house.gov,1533 Longworth House Office Building Washington DC 20515-0402,202-225-2506,0,0,RepFrenchHill,RepFrenchHill,0,UCT8uWroJtkwSsCJlVg0IKvQ,H001072,2223.0,N00035792,0,H4AR02141,9265172.0,412609,146290.0,French Hill,0,21503.0,French Hill (politician)
Westerman,Bruce,0,0,0,Bruce Westerman,1967-11-18,M,rep,AR,4.0,0,Republican,https://westerman.house.gov,202 Cannon House Office Building Washington DC 20515-0404,202-225-3772,0,0,RepWesterman,RepWesterman,0,UCNshPbmupCwP5a7Hi79jETQ,W000821,2224.0,N00035527,0,H4AR04048,76097.0,412610,119120.0,Bruce Westerman,0,21563.0,Bruce Westerman
Gallego,Ruben,0,0,0,Ruben Gallego,1979-11-20,M,rep,AZ,7.0,0,Democrat,https://rubengallego.house.gov,1131 Longworth House Office Building Washington DC 20515-0307,202-225-4065,0,0,RepRubenGallego,RepRubenGallego,0,0,G000574,2226.0,N00036097,0,H4AZ07043,77233.0,412612,123732.0,Ruben Gallego,0,21502.0,Ruben Gallego
DeSaulnier,Mark,0,0,0,Mark DeSaulnier,1952-03-31,M,rep,CA,11.0,0,Democrat,https://desaulnier.house.gov,503 Cannon House Office Building Washington DC 20515-0511,202-225-2095,0,0,RepDeSaulnier,RepMarkDeSaulnier,0,0,D000623,2227.0,N00030709,0,H0CA10073,61736.0,412613,69477.0,Mark DeSaulnier,0,21504.0,Mark DeSaulnier
Aguilar,Pete,0,0,0,Pete Aguilar,1979-06-19,M,rep,CA,31.0,0,Democrat,https://aguilar.house.gov,109 Cannon House Office Building Washington DC 20515-0531,202-225-3201,0,0,reppeteaguilar,reppeteaguilar,0,UCxwbFLOlKDsXrwizV5jah7g,A000371,2229.0,N00033997,0,H2CA31125,79994.0,412615,70114.0,Pete Aguilar,0,21506.0,Pete Aguilar
Lieu,Ted,0,0,0,Ted Lieu,1969-03-29,M,rep,CA,33.0,0,Democrat,https://lieu.house.gov,403 Cannon House Office Building Washington DC 20515-0533,202-225-3976,0,0,RepTedLieu,RepTedLieu,0,UC9qcJxTqfDNBnVul1IojlFg,L000582,2230.0,N00035825,0,H4CA33119,28076.0,412616,1516.0,Ted Lieu,0,21507.0,Ted Lieu
Torres,Norma,J.,0,0,Norma J. Torres,1965-04-04,F,rep,CA,35.0,0,Democrat,https://torres.house.gov,2227 Rayburn House Office Building Washington DC 20515-0535,202-225-6161,0,0,NormaJTorres,RepNormaTorres,0,UCvWY4qKP6--o3pIJY7hhKDg,T000474,2231.0,N00036107,0,H4CA35031,76129.0,412617,71284.0,Norma Torres,0,21508.0,Norma Torres
Buck,Ken,0,0,0,Ken Buck,1959-02-16,M,rep,CO,4.0,0,Republican,https://buck.house.gov,2455 Rayburn House Office Building Washington DC 20515-0604,202-225-4676,0,0,RepKenBuck,repkenbuck,0,UCHK7Wcwij7NoxXGTeSHUWzg,B001297,2233.0,N00030829,0,"S0CO00237,H4CO04090",78285.0,412619,125319.0,Ken Buck,0,21510.0,Ken Buck
Carter,Earl,L.,0,Buddy,"Earl L. ""Buddy"" Carter",1957-09-06,M,rep,GA,1.0,0,Republican,https://buddycarter.house.gov,2432 Rayburn House Office Building Washington DC 20515-1001,202-225-5831,0,0,RepBuddyCarter,congressmanbuddycarter,0,UCHQm49T6ikD_ioMAt50AwKQ,C001103,2236.0,N00035346,0,H4GA01039,76158.0,412622,32085.0,"Earl ""Buddy"" Carter",0,21513.0,Buddy Carter
Hice,Jody,B.,0,0,Jody B. Hice,1960-04-22,M,rep,GA,10.0,0,Republican,https://hice.house.gov,404 Cannon House Office Building Washington DC 20515-1010,202-225-4101,0,0,congressmanhice,CongressmanJodyHice,0,UCzUMsS8DusN2QLpgweFthgQ,H001071,2237.0,N00032243,0,H0GA07125,94974.0,412623,122246.0,Jody Hice,0,21514.0,Jody Hice
Loudermilk,Barry,0,0,0,Barry Loudermilk,1963-12-22,M,rep,GA,11.0,0,Republican,https://loudermilk.house.gov,2133 Rayburn House Office Building Washington DC 20515-1011,202-225-2931,0,0,RepLoudermilk,reploudermilk,0,UC2Kfw8fjca8k3w3KpzL5tNg,L000583,2238.0,N00035347,0,H4GA11061,76165.0,412624,31618.0,Barry Loudermilk,0,21515.0,Barry Loudermilk
Allen,Rick,W.,0,0,Rick W. Allen,1951-11-07,M,rep,GA,12.0,0,Republican,https://allen.house.gov,570 Cannon House Office Building Washington DC 20515-1012,202-225-2823,0,0,reprickallen,CongressmanRickAllen,0,UCZPoYXHFDAV17BGLMzGAmpg,A000372,2239.0,N00033720,0,H2GA12121,62545.0,412625,136062.0,Rick Allen,0,21516.0,Rick W. Allen
Bost,Mike,0,0,0,Mike Bost,1960-12-30,M,rep,IL,12.0,0,Republican,https://bost.house.gov,1211 Longworth House Office Building Washington DC 20515-1312,202-225-5661,0,0,RepBost,RepBost,0,UCYA1psY06vSf3QadHuCrmjQ,B001295,2243.0,N00035420,0,H4IL12060,76176.0,412629,6302.0,Mike Bost,0,21519.0,Mike Bost
Graves,Garret,0,0,0,Garret Graves,1972-01-31,M,rep,LA,6.0,0,Republican,https://garretgraves.house.gov,2402 Rayburn House Office Building Washington DC 20515-1806,202-225-3901,0,0,RepGarretGraves,CongressmanGarretGraves,0,UCQLg9GGwTDluEFJtXf8seTA,G000577,2245.0,N00036135,0,H4LA06153,9274609.0,412631,155424.0,Garret Graves,0,21523.0,Garret Graves
Moulton,Seth,0,0,0,Seth Moulton,1978-10-24,M,rep,MA,6.0,0,Democrat,https://moulton.house.gov,1127 Longworth House Office Building Washington DC 20515-2106,202-225-8020,0,0,RepMoulton,CongressmanSethMoulton,0,UC5w5qn7nj5Ljy69LTV7a_fQ,M001196,2246.0,N00035431,0,H4MA06090,78453.0,412632,146299.0,Seth Moulton,0,21525.0,Seth Moulton
Moolenaar,John,R.,0,0,John R. Moolenaar,1961-05-08,M,rep,MI,4.0,0,Republican,https://moolenaar.house.gov,117 Cannon House Office Building Washington DC 20515-2204,202-225-3561,0,0,RepMoolenaar,RepMoolenaar,0,UCnMvVN4a8roZu4crE0UW2DA,M001194,2248.0,N00036275,0,H4MI04126,76660.0,412634,37676.0,John Moolenaar,0,21526.0,John Moolenaar
Dingell,Debbie,0,0,0,Debbie Dingell,1953-11-23,F,rep,MI,12.0,0,Democrat,https://debbiedingell.house.gov,116 Cannon House Office Building Washington DC 20515-2212,202-225-4071,0,0,RepDebDingell,RepDebbieDingell,0,UCnoP3KLT-HOvzDfC1-I-9lQ,D000624,2251.0,N00036149,0,H4MI12079,20818.0,412637,152482.0,Debbie Dingell,0,21529.0,Debbie Dingell
Lawrence,Brenda,L.,0,0,Brenda L. Lawrence,1954-10-18,F,rep,MI,14.0,0,Democrat,https://lawrence.house.gov,2463 Rayburn House Office Building Washington DC 20515-2214,202-225-5802,0,0,RepLawrence,395759603917487,0,UCf0USy9GNigkB8O9sS1dodw,L000581,2252.0,N00034068,0,H2MI14111,79924.0,412638,78851.0,Brenda Lawrence (Michigan),0,21530.0,Brenda Lawrence
Emmer,Tom,0,0,0,Tom Emmer,1961-03-03,M,rep,MN,6.0,0,Republican,https://emmer.house.gov,315 Cannon House Office Building Washington DC 20515-2306,202-225-2331,0,0,RepTomEmmer,reptomemmer,RepTomEmmer,0,E000294,2253.0,N00035440,0,H4MN06087,75567.0,412639,38894.0,Tom Emmer,0,21531.0,Tom Emmer
Rouzer,David,0,0,0,David Rouzer,1972-02-16,M,rep,NC,7.0,0,Republican,https://rouzer.house.gov,2333 Rayburn House Office Building Washington DC 20515-3307,202-225-2731,0,0,RepDavidRouzer,RepRouzer,0,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,2256.0,N00033527,0,H2NC07096,79710.0,412641,102964.0,David Rouzer,0,21544.0,David Rouzer
Watson Coleman,Bonnie,0,0,0,Bonnie Watson Coleman,1945-02-06,F,rep,NJ,12.0,0,Democrat,https://watsoncoleman.house.gov,168 Cannon House Office Building Washington DC 20515-3012,202-225-5801,0,0,RepBonnie,RepBonnie,0,UCrxEaX0VKZKwg3930du2D5A,W000822,2259.0,N00036158,0,H4NJ12149,79091.0,412644,24799.0,0,0,21538.0,Bonnie Watson Coleman
Zeldin,Lee,M.,0,0,Lee M. Zeldin,1980-01-30,M,rep,NY,1.0,0,Republican,https://zeldin.house.gov,2441 Rayburn House Office Building Washington DC 20515-3201,202-225-3826,0,0,RepLeeZeldin,RepLeeZeldin,0,UCHzZuesCPDka2NhZO8icqzA,Z000017,2261.0,N00029404,0,H8NY01148,61616.0,412646,110252.0,Lee Zeldin,0,21539.0,Lee Zeldin
